"Time [ms]","InducedVoltage(PhaseA) [V]"
66.240000000007,-204.460084114467
66.250000000007,-204.755788401369
66.260000000007,-204.960142123654
66.270000000007,-205.12761207673
66.280000000007,-205.366998398655
66.290000000007,-205.555854519594
66.300000000007,-205.625526299745
66.310000000007,-205.592130064327
66.320000000007,-205.433409762569
66.330000000007,-205.1501355563
66.340000000007,-205.058558790697
66.350000000007,-204.971070189891
66.360000000007,-204.869567599843
66.370000000007,-204.787314947007
66.380000000007,-204.860825913482
66.390000000007,-204.788295468563
66.400000000007,-204.742392466707
66.410000000007,-204.691595303078
66.4200000000069,-204.61717746099
66.4300000000069,-204.535156881446
66.4400000000069,-204.389517891394
66.4500000000069,-204.213341079128
66.4600000000069,-204.038858082073
66.4700000000069,-203.897352573584
66.4800000000069,-203.745958030323
66.4900000000069,-203.672132742241
66.5000000000069,-203.520799664254
66.5100000000069,-203.285844934054
66.5200000000069,-203.036449076642
66.5300000000069,-202.810988326453
66.5400000000069,-202.545526353845
66.5500000000069,-202.301483219697
66.5600000000069,-202.062355998902
66.5700000000069,-201.831873445341
66.5800000000069,-201.676066683416
66.5900000000069,-201.338899393644
66.6000000000069,-200.971287208349
66.6100000000069,-200.599605178999
66.6200000000069,-200.146216766208
66.6300000000069,-199.659317451386
66.6400000000069,-199.263563424865
66.6500000000069,-198.894894080408
66.6600000000069,-198.497255311806
66.6700000000068,-197.942621287767
66.6800000000068,-197.273700146263
66.6900000000068,-196.809419526651
66.7000000000068,-196.302631439959
66.7100000000068,-195.737808169926
66.7200000000068,-195.121439275384
66.7300000000068,-194.529764006791
66.7400000000068,-193.984322259913
66.7500000000068,-193.464435556526
66.7600000000068,-192.952970071211
66.7700000000068,-192.470210146506
66.7800000000068,-191.756327792457
66.7900000000068,-190.921446095425
66.8000000000068,-190.071769928054
66.8100000000068,-189.29586625204
66.8200000000068,-188.450037996076
66.8300000000068,-187.744265340688
66.8400000000068,-187.214150279802
66.8500000000068,-186.779507027493
66.8600000000068,-186.388075793499
66.8700000000068,-185.856692431544
66.8800000000068,-185.339350205746
66.8900000000068,-184.963845083184
66.9000000000068,-184.524776704924
66.9100000000068,-184.028620695287
66.9200000000068,-183.478395336628
66.9300000000067,-182.970290936364
66.9400000000067,-182.425897517828
66.9500000000067,-181.857249973645
66.9600000000067,-181.296427908781
66.9700000000067,-180.814029382467
66.9800000000067,-180.341972506758
66.9900000000067,-179.78266026607
67.0000000000067,-179.156238458071
67.0100000000067,-178.43768494871
67.0200000000067,-177.647059907897
67.0300000000067,-176.972643019242
67.0400000000067,-176.41979209238
67.0500000000067,-175.893499287688
67.0600000000067,-175.333842610735
67.0700000000067,-174.474805360811
67.0800000000067,-173.689188890042
67.0900000000067,-173.00842060094
67.1000000000067,-172.315318526264
67.1100000000067,-171.609894517476
67.1200000000067,-170.847376679725
67.1300000000067,-169.988747606079
67.1400000000067,-169.026382048869
67.1500000000067,-168.033029828567
67.1600000000067,-167.039343844137
67.1700000000067,-166.181959986336
67.1800000000067,-165.218625727018
67.1900000000066,-164.229487308629
67.2000000000066,-163.292043813334
67.2100000000066,-162.444620434585
67.2200000000066,-161.799531282031
67.2300000000066,-160.745017870822
67.2400000000066,-159.526728182824
67.2500000000066,-158.326833241554
67.2600000000066,-157.210698184029
67.2700000000066,-157.243581696748
67.2800000000066,-156.238967649802
67.2900000000066,-154.868639702932
67.3000000000066,-153.467353405584
67.3100000000066,-152.239542481389
67.3200000000066,-151.409010439124
67.3300000000066,-150.409477789262
67.3400000000066,-149.200417267206
67.3500000000066,-147.924854637499
67.3600000000066,-146.660445211838
67.3700000000066,-145.83556976431
67.3800000000066,-144.818241967243
67.3900000000066,-143.720013723198
67.4000000000066,-142.580987954699
67.4100000000066,-141.41950913622
67.4200000000066,-140.355692020488
67.4300000000066,-139.255244166792
67.4400000000066,-138.16381258894
67.4500000000065,-137.092727350777
67.4600000000065,-136.042142617099
67.4700000000065,-135.479988797313
67.4800000000065,-134.371612763967
67.4900000000065,-133.194114500826
67.5000000000065,-132.02731535879
67.5100000000065,-130.957382610289
67.5200000000065,-130.042826363386
67.5300000000065,-129.10309845188
67.5400000000065,-128.01929760218
